"treatment_indicator","Profit_zscore","Revenue_zscore","Baseline_Profit_z","Baseline_Revenue_z","urban","female","group"
1,-0.780577248782566,-0.737183071959251,-0.464353084242927,NA,1,1,"Kenya"
1,0.278148761642014,-0.25626327422322,-0.464353084242927,NA,1,1,"Kenya"
1,-0.962597852637492,-0.604957495287578,-0.464353084242927,NA,1,1,"Kenya"
1,1.29256253205322,NA,0.286138144348151,NA,1,1,"Kenya"
1,-0.83245048516104,NA,0.286138144348151,NA,1,1,"Kenya"
1,1.72251915920636,2.08191348771689,0.286138144348151,NA,1,1,"Kenya"
1,-0.527618831089882,-0.956804493565229,0.286138144348151,NA,1,1,"Kenya"
1,-0.46585905545796,-0.656819664851212,0.286138144348151,NA,1,1,"Kenya"
1,0.168378878302908,-0.3763197239303,0.286138144348151,NA,1,1,"Kenya"
1,-0.934941385217535,-0.879169786946637,0.286138144348151,NA,1,1,"Kenya"
0,0.926788351454816,NA,-0.214189341379234,NA,1,1,"Kenya"
0,1.18801102577704,NA,-0.214189341379234,NA,1,1,"Kenya"
0,0.053788220547076,-0.224620061109044,-0.214189341379234,NA,1,1,"Kenya"
0,-0.0881092350543025,-0.723290753784559,-0.214189341379234,NA,1,1,"Kenya"
0,0.775987937490871,-0.0863357996512345,-0.214189341379234,NA,1,1,"Kenya"
0,0.168378878302908,-0.3763197239303,-0.214189341379234,NA,1,1,"Kenya"
0,-1.04038393996821,NA,-0.214189341379234,NA,1,1,"Kenya"
0,0.926788351454816,NA,-0.589434955674774,NA,1,1,"Kenya"
0,-1.0569462085986,NA,-0.589434955674774,NA,1,1,"Kenya"
0,1.74318074842728,NA,-0.589434955674774,NA,1,1,"Kenya"
0,-1.08891837732084,NA,-0.589434955674774,NA,1,1,"Kenya"
0,-1.04038393996821,NA,-0.589434955674774,NA,1,1,"Kenya"
1,-0.902082551537205,NA,-0.214189341379234,NA,1,1,"Kenya"
1,-0.817484103598536,NA,-0.214189341379234,NA,1,1,"Kenya"
1,-0.502455425672685,-0.876856492415932,-0.214189341379234,NA,1,1,"Kenya"
1,-0.161360834393566,-0.956804493565229,-0.214189341379234,NA,1,1,"Kenya"
1,-1.0619456120734,-1.06653080440392,-0.214189341379234,NA,1,1,"Kenya"
1,-0.774594063414904,-0.735568749483261,-0.214189341379234,NA,1,1,"Kenya"
1,-0.882220107842195,-0.835368254833347,-0.214189341379234,NA,1,1,"Kenya"
0,0.561014170856412,NA,-0.464353084242927,NA,1,1,"Kenya"
0,-0.308627130473389,NA,-0.464353084242927,NA,1,1,"Kenya"
0,1.27752424223055,0.287942949741163,-0.464353084242927,NA,1,1,"Kenya"
0,0.279249140311339,-0.259209698196682,-0.464353084242927,NA,1,1,"Kenya"
0,-0.585999475071341,-0.935151541457129,-0.464353084242927,NA,1,1,"Kenya"
0,-0.829498830466856,-0.841081498152472,-0.464353084242927,NA,1,1,"Kenya"
1,-0.389998698699439,NA,0.661383758643691,NA,1,1,"Kenya"
1,-0.308627130473389,NA,0.661383758643691,NA,1,1,"Kenya"
1,0.053788220547076,-0.480901566534147,0.661383758643691,NA,1,1,"Kenya"
1,0.278148761642014,-0.489777014003889,0.661383758643691,NA,1,1,"Kenya"
1,-1.08891837732084,NA,0.661383758643691,NA,1,1,"Kenya"
1,-1.04038393996821,NA,0.661383758643691,NA,1,1,"Kenya"
0,-1.08496964183641,NA,1.03662937293923,NA,1,1,"Kenya"
0,0.0655324085892179,NA,1.03662937293923,NA,1,1,"Kenya"
0,-0.224333602562805,-0.609042319246699,1.03662937293923,NA,1,1,"Kenya"
0,-0.307864033072092,-0.723290753784559,1.03662937293923,NA,1,1,"Kenya"
0,-0.217489656868194,-0.259209698196682,1.03662937293923,NA,1,1,"Kenya"
0,-0.170534190340396,NA,-0.464353084242927,NA,1,1,"Kenya"
0,-0.0852726910078643,0.544224455166266,-0.464353084242927,NA,1,1,"Kenya"
0,0.351400360981277,0.537683441031058,-0.464353084242927,NA,1,1,"Kenya"
0,0.279249140311339,0.259411997439661,-0.464353084242927,NA,1,1,"Kenya"
0,0.0426491527405331,-0.775485307878035,-0.464353084242927,NA,1,1,"Kenya"
0,2.12289270255217,-0.117404011063333,-0.464353084242927,NA,1,1,"Kenya"
1,-0.836201613404542,-0.737183071959251,0.661383758643691,NA,1,1,"Kenya"
1,-0.0881092350543025,-0.0227495344425497,0.661383758643691,NA,1,1,"Kenya"
1,-1.21096725122726,NA,0.661383758643691,NA,1,1,"Kenya"
1,-1.08891837732084,NA,0.661383758643691,NA,1,1,"Kenya"
1,-0.513171166214817,-0.688728342975811,0.661383758643691,NA,1,1,"Kenya"
1,1.73149154877131,NA,1.28679311580292,NA,1,1,"Kenya"
1,1.038347210152,NA,1.28679311580292,NA,1,1,"Kenya"
1,0.554407502144861,0.0316614443160595,1.28679311580292,NA,1,1,"Kenya"
1,1.37692275173096,3.12968595259649,1.28679311580292,NA,1,1,"Kenya"
1,0.775987937490871,4.06263776543951,1.28679311580292,NA,1,1,"Kenya"
0,1.29256253205322,NA,-0.089107469947388,NA,1,1,"Kenya"
0,-0.836201613404542,-0.942208276299333,-0.089107469947388,NA,1,1,"Kenya"
0,-1.08678255193238,-0.985280072087563,-0.089107469947388,NA,1,1,"Kenya"
0,-0.900323788977279,-1.05490121664145,-0.089107469947388,NA,1,1,"Kenya"
0,-0.987662662592875,-0.983912581130592,-0.089107469947388,NA,1,1,"Kenya"
1,2.38988507384843,NA,-0.089107469947388,NA,1,1,"Kenya"
1,1.1662755129866,0.287942949741163,-0.089107469947388,NA,1,1,"Kenya"
1,1.45017435107023,-0.25626327422322,-0.089107469947388,NA,1,1,"Kenya"
1,1.02435733608064,-0.0863357996512345,-0.089107469947388,NA,1,1,"Kenya"
1,-0.774594063414904,-0.775485307878035,-0.089107469947388,NA,1,1,"Kenya"
1,1.06846715504538,0.0730374329074926,-0.089107469947388,NA,1,1,"Kenya"
0,-0.902082551537205,NA,0.286138144348151,NA,1,1,"Kenya"
0,-0.607954761723475,NA,0.286138144348151,NA,1,1,"Kenya"
0,-0.747373629107672,-0.0928036563767507,0.286138144348151,NA,1,1,"Kenya"
0,-0.763902333765679,-0.483945766305764,0.286138144348151,NA,1,1,"Kenya"
0,-0.504275153455798,-0.989038895290073,0.286138144348151,NA,1,1,"Kenya"
0,0.541254381291978,-0.117404011063333,0.286138144348151,NA,1,1,"Kenya"
1,-0.243689026460077,NA,0.661383758643691,NA,1,1,"Kenya"
1,0.0655324085892179,NA,0.661383758643691,NA,1,1,"Kenya"
1,0.72128059601079,0.416083702453715,0.661383758643691,NA,1,1,"Kenya"
1,-1.18688322514325,NA,0.661383758643691,NA,1,1,"Kenya"
1,-1.01227173235545,-1.0371422416512,0.661383758643691,NA,1,1,"Kenya"
1,-0.0516481414312481,-0.575902515904168,0.661383758643691,NA,1,1,"Kenya"
1,0.0667628849139204,-0.307845455034159,0.661383758643691,NA,1,1,"Kenya"
0,-0.975237387656886,NA,-0.089107469947388,NA,1,1,"Kenya"
0,-0.682786669535997,NA,-0.089107469947388,NA,1,1,"Kenya"
0,-0.780577248782566,-0.993464577384354,-0.089107469947388,NA,1,1,"Kenya"
0,-0.46585905545796,-0.518520546014854,-0.089107469947388,NA,1,1,"Kenya"
0,-0.460269749508966,-0.775485307878035,-0.089107469947388,NA,1,1,"Kenya"
0,-0.513171166214817,-0.688728342975811,-0.089107469947388,NA,1,1,"Kenya"
0,-0.308627130473389,NA,-0.651975891390697,NA,1,1,"Kenya"
0,-0.224333602562805,-0.609042319246699,-0.651975891390697,NA,1,1,"Kenya"
0,-0.454367231750619,-0.489777014003889,-0.651975891390697,NA,1,1,"Kenya"
0,0.527618538901105,0.259411997439661,-0.651975891390697,NA,1,1,"Kenya"
0,-0.513171166214817,-0.879169786946637,-0.651975891390697,NA,1,1,"Kenya"
0,1.07309802369418,NA,-0.71451682710662,NA,1,1,"Kenya"
0,-0.682786669535997,NA,-0.71451682710662,NA,1,1,"Kenya"
0,1.1662755129866,1.31306897144158,-0.71451682710662,NA,1,1,"Kenya"
0,0.278148761642014,-0.0227495344425497,-0.71451682710662,NA,1,1,"Kenya"
0,1.76946553184994,0.605159794530557,-0.71451682710662,NA,1,1,"Kenya"
0,0.797027506114782,-0.176736931956433,-0.71451682710662,NA,1,1,"Kenya"
0,1.06846715504538,0.64436176481997,-0.71451682710662,NA,1,1,"Kenya"
0,1.29256253205322,NA,-0.276730277095158,NA,1,1,"Kenya"
0,-0.533122853910954,NA,-0.276730277095158,NA,1,1,"Kenya"
0,-0.454367231750619,-0.489777014003889,-0.276730277095158,NA,1,1,"Kenya"
0,-1.08891837732084,NA,-0.276730277095158,NA,1,1,"Kenya"
0,-1.04038393996821,NA,-0.276730277095158,NA,1,1,"Kenya"
1,0.707323843095774,NA,-0.651975891390697,NA,1,1,"Kenya"
1,-1.0569462085986,NA,-0.651975891390697,NA,1,1,"Kenya"
1,-0.613704154916638,-0.0964793083964922,-0.651975891390697,NA,1,1,"Kenya"
1,1.1733789752345,0.605159794530557,-0.651975891390697,NA,1,1,"Kenya"
1,-0.900323788977279,-0.895234983062355,-0.651975891390697,NA,1,1,"Kenya"
1,-1.04038393996821,NA,-0.651975891390697,NA,1,1,"Kenya"
0,0.999943187574497,NA,0.661383758643691,NA,1,1,"Kenya"
0,-0.084131407035825,NA,0.661383758643691,NA,1,1,"Kenya"
0,0.053788220547076,0.108545895943591,0.661383758643691,NA,1,1,"Kenya"
0,0.64440675833833,-0.116155030354818,0.661383758643691,NA,1,1,"Kenya"
0,1.76946553184994,0.0865380988942132,0.661383758643691,NA,1,1,"Kenya"
0,0.797027506114782,-0.0569872567721125,0.661383758643691,NA,1,1,"Kenya"
0,-0.671334998340836,-0.688728342975811,0.661383758643691,NA,1,1,"Kenya"
1,-0.770403846521779,NA,0.661383758643691,NA,1,1,"Kenya"
1,-0.596729975551597,NA,0.661383758643691,NA,1,1,"Kenya"
1,-1.03088688958146,-0.916580125756823,0.661383758643691,NA,1,1,"Kenya"
1,-0.0881092350543025,2.31238786336415,0.661383758643691,NA,1,1,"Kenya"
1,-0.912923972919539,1.81527708434869,0.661383758643691,NA,1,1,"Kenya"
1,0.797027506114782,2.41783936370384,0.661383758643691,NA,1,1,"Kenya"
1,3.17731825005897,1.78701042864493,0.661383758643691,NA,1,1,"Kenya"
1,1.29256253205322,NA,-0.214189341379234,NA,1,1,"Kenya"
1,-0.308627130473389,NA,-0.214189341379234,NA,1,1,"Kenya"
1,0.331910043656957,0.0316614443160595,-0.214189341379234,NA,1,1,"Kenya"
1,1.01066475503465,-0.0227495344425497,-0.214189341379234,NA,1,1,"Kenya"
1,0.775987937490871,0.432285895985109,-0.214189341379234,NA,1,1,"Kenya"
1,1.74000044783259,0.821177027912904,-0.214189341379234,NA,1,1,"Kenya"
1,-0.0914009472120988,-0.307845455034159,-0.214189341379234,NA,1,1,"Kenya"
0,0.0489303180186462,NA,-0.464353084242927,NA,1,1,"Kenya"
0,-0.907282392973561,NA,-0.464353084242927,NA,1,1,"Kenya"
0,0.331910043656957,NA,-0.464353084242927,NA,1,1,"Kenya"
0,-0.454367231750619,-0.956804493565229,-0.464353084242927,NA,1,1,"Kenya"
0,1.02435733608064,0.172975048166937,-0.464353084242927,NA,1,1,"Kenya"
0,0.168378878302908,-0.3763197239303,-0.464353084242927,NA,1,1,"Kenya"
0,-0.0914009472120988,-0.117404011063333,-0.464353084242927,NA,1,1,"Kenya"
1,-0.170534190340396,NA,1.28679311580292,NA,1,1,"Kenya"
1,1.93633010390226,NA,1.28679311580292,NA,1,1,"Kenya"
1,2.89063081626786,7.00251839187887,1.28679311580292,NA,1,1,"Kenya"
1,1.37692275173096,1.84536038380281,1.28679311580292,NA,1,1,"Kenya"
1,1.2727267346704,0.605159794530557,1.28679311580292,NA,1,1,"Kenya"
1,-0.460269749508966,0.821177027912904,1.28679311580292,NA,1,1,"Kenya"
1,-1.04038393996821,NA,1.28679311580292,NA,1,1,"Kenya"
0,2.60934958220748,NA,-0.839598698538467,NA,1,1,"Kenya"
0,1.93633010390226,NA,-0.839598698538467,NA,1,1,"Kenya"
0,0.331910043656957,0.0316614443160595,-0.839598698538467,NA,1,1,"Kenya"
0,0.278148761642014,0.21076420533812,-0.839598698538467,NA,1,1,"Kenya"
0,0.0308797417215726,-0.259209698196682,-0.839598698538467,NA,1,1,"Kenya"
0,0.797027506114782,-0.176736931956433,-0.839598698538467,NA,1,1,"Kenya"
0,1.59567992879877,3.69142486835319,-0.839598698538467,NA,1,1,"Kenya"
1,0.589355763276868,NA,0.661383758643691,NA,1,1,"Kenya"
1,2.91520633785549,3.4799565622675,0.661383758643691,NA,1,1,"Kenya"
1,1.76946553184994,0.259411997439661,0.661383758643691,NA,1,1,"Kenya"
1,1.11135182002072,0.222428651991302,0.661383758643691,NA,1,1,"Kenya"
1,1.80656503830013,1.21568609673245,0.661383758643691,NA,1,1,"Kenya"
0,0.926788351454816,NA,1.03662937293923,NA,1,1,"Kenya"
0,-0.454367231750619,-0.0227495344425497,1.03662937293923,NA,1,1,"Kenya"
0,0.797027506114782,2.81700494765158,1.03662937293923,NA,1,1,"Kenya"
0,0.0140416075385807,0.0730374329074926,1.03662937293923,NA,1,1,"Kenya"
1,-0.755772879297843,NA,-0.839598698538467,NA,1,1,"Kenya"
1,-0.795034531254779,NA,-0.839598698538467,NA,1,1,"Kenya"
1,-0.224333602562805,0.287942949741163,-0.839598698538467,NA,1,1,"Kenya"
1,-0.600870430429146,-0.489777014003889,-0.839598698538467,NA,1,1,"Kenya"
1,1.2727267346704,1.4695292872578,-0.839598698538467,NA,1,1,"Kenya"
1,-0.460269749508966,0.222428651991302,-0.839598698538467,NA,1,1,"Kenya"
1,-0.249564779338118,0.0730374329074926,-0.839598698538467,NA,1,1,"Kenya"
1,-0.170534190340396,NA,-0.214189341379234,NA,1,1,"Kenya"
1,1.56217056483965,NA,-0.214189341379234,NA,1,1,"Kenya"
1,4.50373739030517,NA,-0.214189341379234,NA,1,1,"Kenya"
1,-0.0881092350543025,-0.723290753784559,-0.214189341379234,NA,1,1,"Kenya"
1,4.74989831492713,3.19826827271227,-0.214189341379234,NA,1,1,"Kenya"
1,1.74000044783259,2.81700494765158,-0.214189341379234,NA,1,1,"Kenya"
1,4.23174379756576,NA,-0.214189341379234,NA,1,1,"Kenya"
0,-0.902082551537205,NA,-0.089107469947388,NA,1,1,"Kenya"
0,-0.607954761723475,NA,-0.089107469947388,NA,1,1,"Kenya"
0,0.331910043656957,0.0316614443160595,-0.089107469947388,NA,1,1,"Kenya"
0,-0.0881092350543025,-0.723290753784559,-0.089107469947388,NA,1,1,"Kenya"
0,-0.217489656868194,-0.259209698196682,-0.089107469947388,NA,1,1,"Kenya"
0,-0.389998698699439,NA,0.661383758643691,NA,1,1,"Kenya"
0,0.304097861345969,NA,0.661383758643691,NA,1,1,"Kenya"
0,-0.454367231750619,-0.723290753784559,0.661383758643691,NA,1,1,"Kenya"
0,-1.16129337150931,-0.985280072087563,0.661383758643691,NA,1,1,"Kenya"
0,-0.774594063414904,-0.276528327943367,0.661383758643691,NA,1,1,"Kenya"
0,-0.934941385217535,-0.97439050893205,0.661383758643691,NA,1,1,"Kenya"
1,4.58453015743886,NA,-0.464353084242927,NA,1,1,"Kenya"
1,5.67792549452833,NA,-0.464353084242927,NA,1,1,"Kenya"
1,3.39125009786564,1.31306897144158,-0.464353084242927,NA,1,1,"Kenya"
1,9.06834068235361,2.12557687153961,-0.464353084242927,NA,1,1,"Kenya"
1,-0.888087033060562,-0.967992682233018,-0.464353084242927,NA,1,1,"Kenya"
1,1.42567613392666,0.0228458600174344,-0.464353084242927,NA,1,1,"Kenya"
1,2.91371186318227,0.64436176481997,-0.464353084242927,NA,1,1,"Kenya"
1,-0.170534190340396,NA,-0.089107469947388,NA,1,1,"Kenya"
1,0.514523855464347,NA,-0.089107469947388,NA,1,1,"Kenya"
1,-0.613704154916638,-0.429645265449127,-0.089107469947388,NA,1,1,"Kenya"
1,0.278148761642014,-0.373020144113554,-0.089107469947388,NA,1,1,"Kenya"
1,-0.46585905545796,0.0865380988942132,-0.089107469947388,NA,1,1,"Kenya"
1,-0.774594063414904,-0.875276703864969,-0.089107469947388,NA,1,1,"Kenya"
1,-0.249564779338118,-0.403066177019572,-0.089107469947388,NA,1,1,"Kenya"
1,-0.828927715417524,NA,-0.839598698538467,NA,1,1,"Kenya"
1,-0.869866439067301,NA,-0.839598698538467,NA,1,1,"Kenya"
1,-0.780577248782566,-0.865323824671802,-0.839598698538467,NA,1,1,"Kenya"
1,0.278148761642014,-0.642728513560228,-0.839598698538467,NA,1,1,"Kenya"
1,1.76946553184994,0.605159794530557,-0.839598698538467,NA,1,1,"Kenya"
1,-1.08891837732084,NA,-0.839598698538467,NA,1,1,"Kenya"
1,-1.04038393996821,NA,-0.839598698538467,NA,1,1,"Kenya"
0,-1.12154705989625,NA,-0.839598698538467,NA,1,1,"Kenya"
0,-0.982114300786083,NA,-0.839598698538467,NA,1,1,"Kenya"
0,-0.454367231750619,0.21076420533812,-0.839598698538467,NA,1,1,"Kenya"
0,0.527618538901105,-0.259209698196682,-0.839598698538467,NA,1,1,"Kenya"
0,-0.963188651758466,-0.735568749483261,-0.839598698538467,NA,1,1,"Kenya"
0,-1.02983968449315,-0.879169786946637,-0.839598698538467,NA,1,1,"Kenya"
1,1.65833671265162,NA,0.661383758643691,NA,1,1,"Kenya"
1,2.68464918202747,NA,0.661383758643691,NA,1,1,"Kenya"
1,2.83500645164588,1.82563198229178,0.661383758643691,NA,1,1,"Kenya"
1,6.13827670878308,3.24644282248683,0.661383758643691,NA,1,1,"Kenya"
1,2.26620432902947,0.605159794530557,0.661383758643691,NA,1,1,"Kenya"
1,0.168378878302908,0.222428651991302,0.661383758643691,NA,1,1,"Kenya"
1,2.65010547630557,0.834803208790797,0.661383758643691,NA,1,1,"Kenya"
0,0.487859334736731,NA,-0.214189341379234,NA,1,1,"Kenya"
0,-0.458290946098432,NA,-0.214189341379234,NA,1,1,"Kenya"
0,0.610031866766837,0.0316614443160595,-0.214189341379234,NA,1,1,"Kenya"
0,0.64440675833833,1.02806229457046,-0.214189341379234,NA,1,1,"Kenya"
0,0.797027506114782,0.422011443965169,-0.214189341379234,NA,1,1,"Kenya"
0,0.804860768168677,0.0730374329074926,-0.214189341379234,NA,1,1,"Kenya"
0,-0.536308370938801,NA,-0.71451682710662,NA,1,1,"Kenya"
0,-0.308627130473389,NA,-0.71451682710662,NA,1,1,"Kenya"
0,-0.891825978026518,-0.737183071959251,-0.71451682710662,NA,1,1,"Kenya"
0,-1.18688322514325,NA,-0.71451682710662,NA,1,1,"Kenya"
0,0.775987937490871,0.259411997439661,-0.71451682710662,NA,1,1,"Kenya"
0,-0.585999475071341,-0.875276703864969,-0.71451682710662,NA,1,1,"Kenya"
0,0.0140416075385807,-0.498286899004985,-0.71451682710662,NA,1,1,"Kenya"
0,-0.993526096686806,NA,-0.651975891390697,NA,1,1,"Kenya"
0,-0.891825978026518,-0.737183071959251,-0.651975891390697,NA,1,1,"Kenya"
0,0.0308797417215726,-0.0863357996512345,-0.651975891390697,NA,1,1,"Kenya"
0,-0.882220107842195,-0.783949064961224,-0.651975891390697,NA,1,1,"Kenya"
1,-0.828927715417524,NA,-0.089107469947388,NA,1,1,"Kenya"
1,-0.458290946098432,NA,-0.089107469947388,NA,1,1,"Kenya"
1,-0.780577248782566,-0.609042319246699,-0.089107469947388,NA,1,1,"Kenya"
1,-0.46585905545796,0.172975048166937,-0.089107469947388,NA,1,1,"Kenya"
1,0.0426491527405331,-0.176736931956433,-0.089107469947388,NA,1,1,"Kenya"
1,0.0667628849139204,0.415832032054979,-0.089107469947388,NA,1,1,"Kenya"
0,0.0489303180186462,NA,-0.089107469947388,NA,1,1,"Kenya"
0,0.0655324085892179,NA,-0.089107469947388,NA,1,1,"Kenya"
0,-0.224333602562805,-0.737183071959251,-0.089107469947388,NA,1,1,"Kenya"
0,-1.18688322514325,NA,-0.089107469947388,NA,1,1,"Kenya"
0,-0.46585905545796,-0.691394444560302,-0.089107469947388,NA,1,1,"Kenya"
0,-0.334540023946592,-0.575902515904168,-0.089107469947388,NA,1,1,"Kenya"
0,0.0140416075385807,0.64436176481997,-0.089107469947388,NA,1,1,"Kenya"
0,-0.389998698699439,NA,0.286138144348151,NA,1,1,"Kenya"
0,2.68464918202747,NA,0.286138144348151,NA,1,1,"Kenya"
0,-0.224333602562805,0.544224455166266,0.286138144348151,NA,1,1,"Kenya"
0,1.37692275173096,0.911305424680129,0.286138144348151,NA,1,1,"Kenya"
0,0.775987937490871,0.605159794530557,0.286138144348151,NA,1,1,"Kenya"
0,-0.868891357586685,-0.875276703864969,0.286138144348151,NA,1,1,"Kenya"
0,0.804860768168677,0.453920320849145,0.286138144348151,NA,1,1,"Kenya"
1,-1.01181480571673,NA,-0.814582324252097,NA,1,1,"Kenya"
1,1.18801102577704,NA,-0.814582324252097,NA,1,1,"Kenya"
1,0.498783137522885,0.416083702453715,-0.814582324252097,NA,1,1,"Kenya"
1,2.1094387451236,0.67779168489946,-0.814582324252097,NA,1,1,"Kenya"
1,1.2727267346704,1.4695292872578,-0.814582324252097,NA,1,1,"Kenya"
1,0.168378878302908,-0.176736931956433,-0.814582324252097,NA,1,1,"Kenya"
1,0.0140416075385807,-0.117404011063333,-0.814582324252097,NA,1,1,"Kenya"
0,-1.04839222377657,NA,-0.839598698538467,NA,1,1,"Kenya"
0,-0.502455425672685,0.544224455166266,-0.839598698538467,NA,1,1,"Kenya"
0,-0.334540023946592,-0.575902515904168,-0.839598698538467,NA,1,1,"Kenya"
0,2.38988507384843,NA,0.786465630075537,NA,1,1,"Kenya"
0,2.68464918202747,NA,0.786465630075537,NA,1,1,"Kenya"
0,3.39125009786564,3.3633210148424,0.786465630075537,NA,1,1,"Kenya"
0,-0.454367231750619,-0.0227495344425497,0.786465630075537,NA,1,1,"Kenya"
0,2.51457372761923,0.605159794530557,0.786465630075537,NA,1,1,"Kenya"
0,0.797027506114782,-0.176736931956433,0.786465630075537,NA,1,1,"Kenya"
0,0.963024600294696,0.453920320849145,0.786465630075537,NA,1,1,"Kenya"
