"treatment_indicator","Profit_zscore","Revenue_zscore","Baseline_Profit_z","Baseline_Revenue_z","urban","female","group"
1,-0.601421168332782,-0.478440619139047,NA,-0.453675258652383,1,0,"Nigeria"
0,NA,NA,NA,-0.369232499900657,1,0,"Nigeria"
0,0.293693434231839,-0.210830736584311,NA,-0.436786706902038,1,0,"Nigeria"
0,-0.243875391330713,-0.322376974019623,NA,-0.409765021091563,1,0,"Nigeria"
0,5.63187688807392,3.16181818711113,NA,0.204978289710303,1,0,"Nigeria"
0,-0.618923409165051,-0.481553402700723,NA,-0.419898155151693,1,0,"Nigeria"
1,0.0930552584996567,-0.297695084933335,NA,-0.267901189398587,1,0,"Nigeria"
1,0.00615662055884608,-0.180886815191978,NA,-0.0652385683944455,1,0,"Nigeria"
1,1.88139670973054,0.0490346929029448,NA,0.0360927345828185,1,0,"Nigeria"
0,-0.618923409165051,-0.481553402700723,NA,-0.267901189398587,1,1,"Nigeria"
0,-0.618923409165051,-0.45077929315571,NA,-0.448608691622318,1,0,"Nigeria"
0,-0.298382377553008,-0.206355043780954,NA,-0.399631890793837,1,0,"Nigeria"
1,1.15630387525082,0.862603106161902,NA,2.1640503679984,1,1,"Nigeria"
1,NA,NA,NA,0.137424067659309,1,0,"Nigeria"
1,-0.618923409165051,-0.481553402700723,NA,NA,1,1,"Nigeria"
0,1.32132500309793,0.119779772316767,NA,-0.318566840887219,1,0,"Nigeria"
1,-0.618923409165051,-0.481553402700723,NA,-0.0314614573689487,1,0,"Nigeria"
1,1.25631668000664,2.59585755180055,NA,0.475195117715824,1,0,"Nigeria"
1,-0.584769036722456,-0.417331020472442,NA,-0.413142733699074,1,0,"Nigeria"
0,-0.0938561841969775,-0.279929926371329,NA,-0.375987917590873,1,0,"Nigeria"
1,NA,NA,NA,-0.386121047888599,1,0,"Nigeria"
0,0.631236650282744,-0.10448212942505,NA,-0.335455396399967,1,1,"Nigeria"
0,0.256188632448405,0.367387550265145,NA,-0.386121047888599,1,0,"Nigeria"
0,1.08129427168395,0.366255646266272,NA,-0.0280837522862443,1,0,"Nigeria"
1,0.131172626503626,-0.216259354898889,NA,-0.408245051546904,1,1,"Nigeria"
1,1.13130067406186,0.0490346929029448,NA,-0.460430679164401,1,1,"Nigeria"
1,-0.243875391330713,-0.417882831228283,NA,-0.419898155151693,1,0,"Nigeria"
1,-0.618923409165051,-0.481553402700723,NA,-0.369232499900657,1,1,"Nigeria"
0,-0.243875391330713,-0.308227958136858,NA,-0.372272438989975,1,0,"Nigeria"
1,-0.618923409165051,-0.481553402700723,NA,-0.453675258652383,1,0,"Nigeria"
1,9.38235706641731,1.42856374147248,NA,-0.409765021091563,1,0,"Nigeria"
1,-0.192143761966466,0.122220486192418,NA,-0.411453877395319,1,0,"Nigeria"
0,-0.293881793708625,-0.393122053433445,NA,-0.451986402348628,1,0,"Nigeria"
0,NA,NA,NA,-0.132792760346213,1,0,"Nigeria"
1,-0.423898439891195,-0.2516318946058,NA,0.204978289710303,1,1,"Nigeria"
0,-0.531412205003706,-0.446180862993812,NA,-0.453675258652383,1,0,"Nigeria"
0,-0.56891700678714,-0.442643609023121,NA,-0.352343944387909,1,0,"Nigeria"
0,0.131172626503626,0.332015010558234,NA,-0.132792760346213,1,0,"Nigeria"
1,-0.416397479534509,-0.439813805846568,NA,-0.446919837199764,1,0,"Nigeria"
0,0.970279997362014,6.59295453868151,NA,-0.30167828537447,1,0,"Nigeria"
1,-0.618923409165051,-0.481553402700723,NA,-0.30167828537447,1,1,"Nigeria"
1,-0.243875391330713,-0.322376974019623,NA,1.42095404583438,1,0,"Nigeria"
1,-0.418897799653404,-0.304690704166167,NA,-0.419898155151693,1,1,"Nigeria"
0,0.0111572607966373,-0.0570829262177888,NA,-0.426653572841908,1,0,"Nigeria"
0,-0.618923409165051,-0.481553402700723,NA,-0.375987917590873,1,0,"Nigeria"
1,3.13155676917833,0.756485487041168,NA,0.75787567416561,1,0,"Nigeria"
0,-0.243875391330713,-0.340063243873078,NA,-0.341636603624138,1,1,"Nigeria"
1,-0.118859385385933,0.402760089972057,NA,-0.132792760346213,1,0,"Nigeria"
0,-0.318884994897581,-0.304690704166167,NA,-0.132792760346213,1,1,"Nigeria"
1,-0.618923409165051,-0.481553402700723,NA,-0.436786706902038,1,1,"Nigeria"
0,-0.418897799653404,-0.410808323286901,NA,-0.436786706902038,1,1,"Nigeria"
1,-0.618923409165051,-0.481553402700723,NA,-0.443542126473455,1,1,"Nigeria"
1,-0.0325983412840356,-0.095433849312595,NA,-0.403009603401348,1,1,"Nigeria"
1,-0.481405802625794,-0.403733815345518,NA,0.0360927345828185,1,0,"Nigeria"
1,0.256188632448405,-0.304690704166167,NA,-0.453675258652383,1,0,"Nigeria"
1,-0.44390100084236,-0.393122053433445,NA,-0.419898155151693,1,0,"Nigeria"
0,-0.618923409165051,-0.481553402700723,NA,-0.46380838942041,1,0,"Nigeria"
1,-0.0688529830080216,-0.332988735931696,NA,-0.426653572841908,1,0,"Nigeria"
1,-0.118859385385933,0.0490346929029448,NA,3.58268854948165,1,0,"Nigeria"
0,-0.368891397275492,-0.0164222090964423,NA,4.59600188024655,1,0,"Nigeria"
1,-0.44390100084236,-0.322374145770903,NA,-0.386121047888599,1,0,"Nigeria"
1,4.38171682862613,0.79185802674808,NA,0.373863784639334,1,0,"Nigeria"
0,-0.618923409165051,0.155152312023678,NA,0.0698698456083153,1,1,"Nigeria"
0,0.381204638393185,-0.0995299738660822,NA,3.17736345796949,1,0,"Nigeria"
1,8.13219700696951,1.64079897971395,NA,-0.30167828537447,1,1,"Nigeria"
1,-0.518910604409228,-0.446180862993812,NA,-0.380716709221543,1,1,"Nigeria"
0,-0.493907403220272,-0.180886815191978,NA,-0.23412407837309,1,1,"Nigeria"
0,-0.581418607381618,-0.467050661420889,NA,-0.386121047888599,1,1,"Nigeria"
1,-0.243875391330713,-0.393122053433445,NA,0.204978289710303,1,0,"Nigeria"
0,-0.438900360604569,-0.40727106931621,NA,-0.403009603401348,1,0,"Nigeria"
0,NA,NA,NA,-0.318566840887219,1,0,"Nigeria"
0,-0.281380193114147,-0.233945624752345,NA,-0.23412407837309,1,0,"Nigeria"
0,0.0974183048985351,-0.197865634251295,NA,0.0360927345828185,1,0,"Nigeria"
1,-0.373892037513284,-0.405148716933795,NA,-0.428342429145664,1,0,"Nigeria"
0,-0.106357784791455,-0.2516318946058,NA,1.2182913796814,1,0,"Nigeria"
0,-0.168865787763845,-0.378265586756542,NA,-0.419898155151693,1,1,"Nigeria"
1,0.256188632448405,0.402760089972057,NA,0.204978289710303,1,0,"Nigeria"
0,-0.618923409165051,-0.481553402700723,NA,-0.30167828537447,1,1,"Nigeria"
1,0.381204638393185,0.272995893513757,NA,-0.16656987137171,1,0,"Nigeria"
1,-0.0688529830080216,-0.304690704166167,NA,-0.30167828537447,1,0,"Nigeria"
0,0.325697501232217,-0.287535022408315,NA,-0.430706828723402,1,1,"Nigeria"
0,0.00615662055884608,-0.127828005631611,NA,-0.267901189398587,1,1,"Nigeria"
1,-0.566416686668244,-0.428494593140356,NA,-0.446919837199764,1,1,"Nigeria"
1,-0.618923409165051,-0.481553402700723,NA,-0.436786706902038,1,1,"Nigeria"
1,1.88139670973054,0.402760089972057,NA,-0.30167828537447,1,0,"Nigeria"
1,1.00628466811708,0.225897391437501,NA,-0.369232499900657,1,1,"Nigeria"
0,-0.306383394303103,-0.392414602639307,NA,-0.419898155151693,1,0,"Nigeria"
1,-0.618923409165051,-0.481553402700723,NA,-0.372069773374098,1,0,"Nigeria"
0,-0.618923409165051,-0.481553402700723,NA,-0.403009603401348,1,1,"Nigeria"
0,1.00628466811708,-0.120753497690229,NA,-0.453675258652383,1,1,"Nigeria"
1,-0.454277333150963,-0.322907562115226,NA,-0.386121047888599,1,0,"Nigeria"
0,1.88139670973054,0.544250248799701,NA,-0.267901189398587,1,1,"Nigeria"
1,-0.318884994897581,-0.304690704166167,NA,-0.446919837199764,1,0,"Nigeria"
0,-0.618923409165051,-0.481553402700723,NA,0.204978289710303,1,0,"Nigeria"
0,-0.56891700678714,-0.446180862993812,NA,-0.342210806565376,1,0,"Nigeria"
0,5.21817401887021,3.60202944376364,NA,1.2182913796814,1,1,"Nigeria"
1,0.477491990589042,-0.278338162084518,NA,-0.419898155151693,1,0,"Nigeria"
1,-0.493907403220272,-0.382510291521372,NA,-0.460430679164401,1,0,"Nigeria"
0,NA,NA,NA,2.90714656976552,1,1,"Nigeria"
0,-0.368891397275492,-0.304690704166167,NA,-0.30167828537447,1,0,"Nigeria"
1,0.256188632448405,-0.304690704166167,NA,-0.30167828537447,1,0,"Nigeria"
1,-0.539538245390116,-0.447578077232751,NA,-0.359099362078124,1,1,"Nigeria"
1,NA,NA,NA,-0.369232499900657,1,1,"Nigeria"
0,2.38146073350966,1.64079897971395,NA,-0.30167828537447,1,0,"Nigeria"
0,0.27619119339957,-0.21423745932022,NA,-0.132792760346213,1,1,"Nigeria"
0,0.631236650282744,1.64079897971395,NA,-0.132792760346213,1,0,"Nigeria"
1,0.631236650282744,-0.0217103865108776,NA,-0.132792760346213,1,0,"Nigeria"
1,-0.581418607381618,-0.448303215376226,NA,-0.369232499900657,1,0,"Nigeria"
0,-0.318884994897581,-0.357749513726534,NA,-0.403009603401348,1,1,"Nigeria"
0,-0.493907403220272,-0.357749513726534,NA,-0.403009603401348,1,0,"Nigeria"
1,-0.243875391330713,-0.304690704166167,NA,-0.427877994320552,1,0,"Nigeria"
0,-0.618923409165051,-0.481553402700723,NA,0.745411945721346,1,1,"Nigeria"
0,-0.493907403220272,-0.410808323286901,NA,-0.30167828537447,1,1,"Nigeria"
1,-0.318884994897581,-0.357749513726534,NA,-0.355046109959034,1,1,"Nigeria"
0,-0.543913805598184,-0.456792624905885,NA,-0.44523098277721,1,1,"Nigeria"
1,NA,NA,NA,-0.436786706902038,1,0,"Nigeria"
0,-0.323885635135372,0.183450343789207,NA,-0.132792760346213,1,1,"Nigeria"
1,0.381204638393185,1.99452437678306,NA,-0.335455396399967,1,0,"Nigeria"
0,0.783756177535375,0.0776864500655428,NA,-0.369232499900657,1,0,"Nigeria"
0,-0.618923409165051,-0.481553402700723,NA,0.0360927345828185,1,0,"Nigeria"
1,0.00615662055884608,-0.335111088314111,NA,-0.458741823801246,1,0,"Nigeria"
1,0.131172626503626,-0.0570829262177888,NA,-0.419898155151693,1,0,"Nigeria"
0,-0.543913805598184,-0.410808323286901,NA,-0.200346982397206,1,1,"Nigeria"
0,-0.117579237966661,-0.354742847851446,NA,0.0360927345828185,1,0,"Nigeria"
1,0.631236650282744,0.225897391437501,NA,-0.403009603401348,1,1,"Nigeria"
1,-0.618923409165051,-0.472710267773995,NA,-0.352343944387909,1,0,"Nigeria"
1,-0.317384806641429,-0.310916273313552,NA,-0.33160784239381,1,1,"Nigeria"
0,-0.38139299786997,-0.430263220125702,NA,-0.455364113074937,1,1,"Nigeria"
1,-0.427148863676131,-0.400341590083007,NA,-0.403009603401348,1,1,"Nigeria"
0,NA,NA,NA,0.542749279568365,1,0,"Nigeria"
